SA4_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
314,6,0,3,10,0,4,0,3,0,44,0,62,0,3,0,0,0,3,0,3,0,13,0,24,0,0,0,4,0,3,0,3,0,19,0,36,0,0,0,0,0,4,0,8,0,16,0,37,9,3,0,3,0,11,0,13,3,48,0,93,3,7,0,13,0,27,0,33,0,66,0,147,7,15,0,18,0,72,3,68,15,83,0,281,13,37,3,67,5,225,9,95,23,148,4,627,53,54,4,261,15,486,8,138,31,175,3,1226,116,82,12,478,35,696,20,120,30,149,7,1745,228,90,9,714,59,671,23,112,32,126,0,2072,355,77,11,763,78,575,28,73,31,108,3,2100,1113,131,45,1792,222,964,54,120,63,134,8,4653,1182,111,32,1565,207,341,46,76,27,76,4,3663,1060,50,16,917,141,162,19,32,14,32,4,2443,705,29,10,425,84,322,17,23,10,19,4,1652,1281,62,21,1085,119,362,24,41
315,20,0,0,0,0,5,0,5,5,14,0,46,4,0,0,5,0,0,0,0,0,11,0,28,7,3,0,3,0,0,0,9,3,45,0,72,0,0,0,0,0,3,0,6,0,17,3,27,12,3,0,12,0,13,0,21,3,122,3,185,0,3,0,7,0,30,0,27,0,96,0,170,25,10,0,19,8,43,3,32,6,139,3,293,24,11,0,32,3,114,8,42,18,121,0,379,77,29,7,83,8,154,3,44,17,89,0,525,110,31,8,120,7,150,9,43,8,72,3,562,84,21,9,127,17,120,7,26,4,33,6,447,110,12,7,154,14,118,5,17,6,18,0,473,282,26,10,251,51,251,17,23,19,28,5,964,279,23,16,296,36,66,6,9,3,9,3,746,269,15,8,157,42,35,8,4,0,3,0,536,169,4,8,59,23,56,3,3,0,3,0,330,362,3,14,137,34,59,4,7
316,14,7,3,10,0,11,0,4,3,68,0,122,3,3,0,4,0,9,0,9,0,18,0,54,6,8,0,3,0,3,0,20,3,41,0,87,3,0,0,3,0,9,0,12,0,23,0,53,15,10,0,13,0,23,0,48,3,99,4,218,17,27,0,34,3,69,3,106,4,119,0,386,37,62,3,68,3,128,5,160,18,207,0,694,57,126,5,186,12,360,11,293,33,294,8,1386,119,255,16,543,40,746,34,318,44,386,6,2514,261,271,21,1045,62,795,51,279,47,329,13,3166,336,206,13,1170,65,772,35,174,46,211,6,3035,437,180,22,1276,81,609,39,144,27,161,6,2978,1357,295,34,2354,220,949,87,176,58,204,13,5743,1228,158,43,1777,179,325,48,74,27,109,0,3973,988,101,23,975,118,160,23,51,8,62,3,2518,602,31,8,397,64,363,11,44,20,30,3,1566,995,107,27,1140,102,348,46,64
317,7,0,0,0,0,0,0,4,0,30,0,48,4,0,0,3,0,0,0,4,0,10,0,22,0,0,0,3,0,3,0,3,0,14,0,27,0,0,0,0,0,3,0,15,0,10,0,28,4,5,3,7,0,9,0,19,4,84,0,123,0,10,0,10,3,28,0,35,3,67,3,159,12,13,0,26,0,77,3,67,3,126,4,337,11,32,0,72,10,188,4,108,18,144,0,594,37,54,5,204,24,369,12,127,13,181,0,1026,128,72,3,391,27,404,11,84,26,127,0,1287,143,56,9,473,34,417,14,56,11,93,4,1313,238,39,14,538,46,357,7,44,23,66,0,1375,705,81,24,984,138,451,42,66,25,81,0,2589,677,68,15,808,103,154,34,32,14,21,0,1922,484,23,11,456,51,65,7,11,3,15,0,1127,329,7,0,166,25,115,8,9,11,9,0,682,525,18,14,463,39,140,16,14
318,15,6,0,12,0,3,0,4,3,50,0,87,4,0,0,3,0,4,0,5,0,22,0,40,11,4,0,3,0,5,0,17,3,25,0,62,4,0,0,3,0,3,0,9,0,16,0,28,5,3,0,7,0,8,0,26,3,113,0,163,9,13,0,8,0,39,0,63,7,115,3,249,8,19,3,26,4,102,8,89,21,188,0,461,36,40,3,87,17,224,10,138,17,223,0,788,71,78,11,266,6,465,17,162,36,231,3,1346,177,95,10,503,45,564,21,113,26,184,3,1749,207,87,9,601,54,567,24,104,32,135,9,1830,336,58,11,688,78,463,22,66,27,104,3,1858,1138,110,26,1345,182,617,62,101,45,138,7,3765,1138,73,30,1149,154,285,42,52,17,48,12,2997,863,38,14,631,107,113,24,23,12,26,0,1858,595,16,17,245,73,158,10,11,8,16,0,1145,874,40,26,612,89,159,18,23
319,20,3,0,10,0,5,0,3,7,56,0,111,10,3,0,7,0,7,0,0,0,37,0,75,9,10,0,7,0,6,3,13,8,55,3,109,5,0,0,3,0,11,0,14,0,34,0,64,14,11,4,15,0,6,3,53,6,205,3,326,18,19,4,39,3,50,6,96,10,229,0,470,43,67,9,72,3,172,12,170,33,521,12,1112,67,90,0,134,13,372,18,305,38,547,8,1603,150,179,11,425,25,666,25,324,64,646,15,2523,279,174,21,751,57,690,38,244,46,366,9,2687,298,106,5,770,57,514,40,160,31,225,9,2209,400,96,23,753,57,400,24,94,34,146,9,2028,963,139,28,1248,139,527,52,112,43,143,9,3406,758,69,22,820,84,180,41,45,16,57,9,2092,551,32,9,429,59,71,21,10,9,33,3,1213,314,16,6,152,31,120,4,6,9,18,0,680,436,30,19,354,33,80,14,20
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,11,4,0,6,3,7,0,8,0,135,3,174,4,0,0,3,0,7,0,17,0,31,0,64,6,8,0,5,0,4,0,22,9,56,0,105,0,0,0,0,0,6,0,22,0,31,0,64,7,7,0,9,0,21,0,49,7,108,0,196,8,17,0,17,0,46,0,108,5,110,0,319,25,56,0,48,3,109,9,147,7,136,0,542,35,83,3,105,6,295,13,172,18,182,3,913,89,162,11,315,17,492,23,191,28,251,3,1586,131,169,14,570,46,495,19,147,21,210,10,1834,138,132,17,665,52,510,11,99,12,143,4,1789,262,125,14,808,52,511,14,107,16,118,0,2028,755,239,45,1835,187,860,47,181,30,187,11,4379,883,163,37,1763,190,378,50,99,17,93,8,3687,949,124,36,1311,144,162,39,47,9,53,3,2875,706,50,20,658,99,535,15,34,17,35,0,2171,2243,205,58,2580,253,757,59,115
402,14,9,3,14,3,10,0,8,6,219,4,289,3,3,0,6,0,7,0,12,4,65,0,112,5,10,0,10,0,23,0,33,8,116,0,196,3,0,0,0,0,14,0,46,0,68,0,137,4,25,0,8,3,40,0,128,9,505,4,730,8,34,3,28,3,131,3,242,16,426,0,895,21,81,4,63,12,369,11,318,32,623,10,1544,53,137,10,214,26,824,28,468,78,695,10,2541,120,279,21,704,53,1450,54,500,78,739,17,4005,324,291,26,1406,125,1405,68,358,93,549,10,4658,439,237,29,1694,124,1191,50,242,61,384,10,4462,732,208,24,1590,162,982,45,145,43,293,8,4236,1865,301,63,3095,368,1246,94,210,58,339,15,7657,1621,132,52,2131,277,485,63,106,35,158,8,5055,1134,66,43,1159,158,193,37,38,10,67,0,2901,765,33,17,466,64,197,9,37,9,24,3,1625,1018,56,15,743,105,218,27,31
403,9,3,3,6,0,7,0,10,3,80,0,119,0,0,0,8,0,3,0,15,0,45,0,64,3,8,0,3,0,6,3,32,0,43,0,100,0,0,0,3,0,8,0,29,3,27,0,67,8,12,0,4,0,16,0,55,5,156,0,263,7,24,0,26,0,55,3,137,16,149,3,414,15,69,4,60,9,151,5,180,19,290,7,808,34,102,9,144,12,396,8,332,30,332,11,1401,73,207,26,504,45,815,40,346,46,415,3,2520,182,262,18,1018,87,861,57,226,46,370,3,3135,244,210,30,1230,85,841,53,209,43,242,6,3187,394,213,26,1394,121,703,45,135,41,180,3,3263,1412,298,62,2918,333,1012,100,196,59,231,8,6618,1425,198,69,2432,295,393,64,95,27,111,5,5111,1146,97,43,1543,188,215,42,53,11,57,3,3393,770,43,16,612,95,305,22,32,19,23,0,1941,1468,129,39,1497,145,440,41,47
404,7,0,0,4,0,6,0,7,0,129,0,150,3,0,0,3,0,3,0,5,0,22,0,38,3,3,0,3,0,3,4,34,3,55,7,114,0,0,0,0,0,13,0,23,0,32,0,73,4,10,0,3,0,12,0,69,10,160,0,285,6,17,0,15,0,62,3,111,12,147,5,380,16,55,3,40,0,168,6,149,19,252,5,716,12,90,5,99,11,299,10,235,29,251,3,1046,59,152,12,300,25,515,26,219,32,336,3,1680,150,166,7,547,36,487,14,170,23,246,7,1865,183,119,19,621,53,458,23,130,26,195,3,1826,242,107,20,665,65,410,22,94,22,160,5,1804,844,140,39,1495,162,602,48,125,34,205,6,3709,821,105,30,1338,176,257,44,63,21,88,3,2946,664,53,13,782,120,108,23,39,4,52,5,1871,476,26,10,324,60,194,8,23,5,34,3,1165,788,47,18,754,100,189,23,40
405,5,0,0,7,0,5,0,3,0,10,0,40,0,0,0,4,0,3,0,3,0,13,0,24,3,3,0,6,0,8,0,4,4,7,0,35,0,0,0,0,0,6,0,3,0,6,0,15,9,4,3,10,0,8,0,10,0,60,0,114,10,8,0,13,0,27,0,35,4,65,0,171,19,17,0,29,0,47,0,60,7,125,3,315,40,31,3,82,6,146,6,81,16,135,4,547,63,88,11,247,24,245,7,91,21,159,3,954,87,73,13,371,34,258,12,70,17,94,3,1028,100,37,4,382,27,227,19,39,19,55,8,922,140,51,7,413,44,194,15,20,15,45,0,951,370,68,25,721,69,224,22,42,18,40,7,1616,306,31,14,502,54,85,12,16,7,22,0,1035,205,10,6,271,31,35,4,3,0,7,3,583,132,6,0,97,15,35,0,5,3,4,0,291,240,10,11,229,21,50,8,8
406,5,3,0,4,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,12,0,19,3,0,0,3,0,0,0,8,0,16,0,31,0,0,0,7,0,0,0,4,3,9,0,20,3,4,0,10,0,5,0,12,4,70,3,114,3,9,0,7,0,19,0,23,10,45,0,112,12,19,3,19,0,35,0,44,5,92,5,237,18,20,3,50,4,98,6,48,8,92,3,360,25,36,9,137,10,169,3,57,13,91,4,557,53,49,10,212,18,152,9,44,11,46,0,599,62,29,8,226,19,142,6,25,6,25,0,553,76,25,3,247,20,128,3,15,9,25,0,550,245,35,10,501,54,239,28,33,18,18,4,1186,240,38,17,405,57,55,19,16,0,5,0,857,221,12,10,202,27,17,8,9,0,3,0,512,123,4,3,68,18,75,4,3,4,8,0,305,214,25,7,189,28,41,12,10
407,16,0,0,14,0,3,0,3,0,28,0,71,4,7,0,7,0,4,0,7,0,13,0,46,6,3,0,12,0,17,0,8,0,19,0,71,5,0,0,6,0,0,0,8,0,5,0,25,9,12,0,21,3,9,0,41,8,89,0,197,15,13,0,27,0,39,7,64,11,86,0,275,27,44,3,63,3,141,4,83,8,176,4,557,51,64,3,168,11,283,20,168,26,206,3,1004,100,128,19,433,41,499,28,185,44,209,8,1684,188,125,31,760,63,408,30,120,34,141,8,1907,237,101,26,724,62,331,31,83,17,86,6,1699,256,88,10,704,51,254,23,44,12,67,3,1514,691,96,32,1167,116,273,36,57,20,53,8,2565,496,52,15,681,78,117,28,26,8,29,3,1531,325,26,11,350,25,38,16,3,8,10,0,809,195,16,7,114,16,52,4,9,4,5,3,418,292,22,6,228,27,56,12,5
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,11,3,0,4,0,0,0,4,3,29,0,49,4,3,0,3,0,3,0,8,0,17,0,40,0,5,0,7,0,5,0,10,3,30,0,58,3,0,0,3,0,4,0,3,0,10,0,30,9,6,0,7,0,11,4,23,3,75,0,143,7,12,3,16,0,26,0,40,10,51,3,171,21,25,0,38,3,52,3,99,9,129,5,376,31,45,4,65,3,160,10,125,15,123,0,590,37,96,4,227,19,382,9,140,26,130,3,1067,84,107,11,434,25,423,35,86,32,94,5,1331,87,110,6,529,46,478,24,90,36,82,3,1485,189,80,21,592,34,419,21,69,25,65,4,1525,477,123,29,1192,103,765,62,77,62,89,9,2983,486,93,33,1097,97,208,48,40,18,39,3,2166,427,44,23,580,85,87,25,27,13,11,3,1327,270,17,7,244,41,245,8,22,28,30,0,912,506,53,39,657,37,184,41,35
502,0,0,0,3,0,3,0,0,0,30,0,42,0,0,0,4,0,0,0,0,0,16,0,24,0,0,0,3,0,0,0,7,0,13,0,24,0,0,0,0,0,4,0,10,3,9,0,21,0,5,0,3,0,4,0,20,0,58,0,86,0,5,0,7,0,15,0,21,0,49,0,93,6,7,0,8,0,33,0,33,8,72,0,173,4,10,0,22,3,85,0,66,13,101,0,307,15,32,3,78,8,163,9,80,9,101,0,500,35,42,3,144,15,227,14,67,20,61,3,632,40,40,4,164,16,224,9,40,11,44,0,592,50,27,0,201,16,233,10,33,22,35,4,626,205,49,19,502,49,463,23,45,44,53,0,1446,256,34,15,523,32,136,27,22,11,24,3,1080,213,10,8,281,32,62,12,15,6,9,0,637,163,9,3,129,21,163,3,18,14,10,0,542,354,31,11,374,46,152,29,20
503,7,0,0,6,0,11,0,3,0,56,0,92,0,0,0,0,0,3,0,3,0,16,0,21,0,0,0,0,0,0,0,12,0,20,0,34,0,0,0,3,0,0,0,14,0,9,0,27,0,6,0,0,0,4,0,17,5,30,0,68,3,11,0,10,0,10,0,31,0,39,0,98,3,19,0,5,0,29,0,42,3,38,0,153,5,34,0,27,0,77,6,61,3,61,0,263,17,43,0,63,3,114,0,62,5,68,0,378,28,48,4,104,11,114,3,46,7,68,3,429,24,31,3,117,13,174,4,36,4,49,0,454,63,32,5,162,8,210,6,40,7,33,0,565,171,76,9,420,37,528,4,87,21,74,0,1439,202,71,10,604,54,150,19,60,5,70,5,1249,261,56,10,523,60,107,10,42,5,27,0,1106,260,47,5,319,60,920,5,56,32,56,0,1760,1738,253,49,2936,278,1256,55,186
504,9,0,0,8,0,14,0,8,3,108,5,161,0,0,0,9,0,5,0,10,0,39,0,65,3,0,0,5,0,6,0,18,0,48,3,91,0,3,0,3,0,7,0,19,0,35,0,72,7,7,0,7,0,11,0,47,4,116,0,207,0,6,0,10,0,62,0,87,10,123,0,313,12,37,0,31,3,133,4,133,22,181,0,562,24,69,6,99,8,340,8,178,28,206,5,968,64,112,7,272,21,679,24,192,38,253,7,1669,120,120,15,552,37,717,22,162,41,200,13,1991,166,128,23,654,57,772,28,128,48,151,3,2164,311,102,16,781,70,702,35,114,39,144,5,2308,989,189,33,1773,173,1271,60,140,82,185,8,4903,945,126,29,1540,169,441,60,94,26,86,3,3514,788,75,28,926,136,194,36,43,13,50,0,2290,629,29,16,442,88,479,19,39,27,30,3,1793,1223,84,41,1161,148,432,56,59
505,9,3,3,10,0,32,4,24,11,265,0,359,4,4,3,3,0,6,0,27,4,66,3,127,5,6,0,14,0,20,6,48,9,125,3,227,0,3,0,0,0,24,0,40,6,57,3,132,4,9,3,13,0,43,5,80,6,272,0,437,16,26,3,20,7,121,4,189,18,263,5,663,18,73,5,58,3,251,10,269,30,367,8,1095,41,109,8,130,14,584,12,316,42,386,11,1649,86,242,17,507,36,1079,29,383,61,467,9,2920,225,316,21,938,80,1294,48,328,64,458,7,3779,291,214,34,1352,97,1345,48,274,71,321,14,4056,426,233,43,1612,133,1265,57,232,78,260,10,4346,1633,440,70,3811,359,2733,126,376,129,412,18,10107,1833,286,85,4016,364,915,137,211,50,193,21,8120,1833,181,54,2653,296,477,88,123,32,125,3,5869,1338,96,38,1217,214,1605,46,103,81,104,3,4841,3534,276,81,4475,498,1606,136,218
506,13,7,3,17,0,28,0,14,11,311,3,410,3,3,0,3,0,5,0,21,0,70,0,110,3,5,0,9,3,15,0,52,5,124,4,223,0,0,0,3,0,15,3,53,4,75,0,156,5,18,0,10,0,39,3,137,17,319,3,544,10,42,0,25,0,127,0,216,21,289,3,739,21,64,0,42,3,331,3,255,28,378,7,1144,46,121,9,150,7,757,17,346,62,417,11,1947,89,233,14,506,36,1438,30,465,82,467,9,3368,229,269,19,933,74,1489,38,352,73,449,5,3927,316,204,21,1226,82,1609,51,262,70,354,8,4211,491,196,23,1380,117,1385,35,186,77,293,4,4191,1682,320,58,2986,289,2659,104,341,123,401,19,8981,1721,233,58,2676,281,826,84,175,45,186,5,6286,1421,154,34,1728,231,420,57,93,25,120,10,4291,1081,76,22,794,150,1118,26,93,66,89,8,3521,2517,188,55,2455,285,1030,86,186
507,4,3,0,14,3,18,0,5,4,153,0,203,7,3,0,3,0,7,0,11,0,50,0,80,3,3,0,13,0,7,3,37,3,72,0,142,0,3,0,0,0,3,0,28,4,31,0,73,3,6,0,9,0,16,0,65,5,146,3,254,4,18,0,13,0,79,3,124,19,145,0,415,16,37,6,39,0,123,13,150,20,250,0,654,24,85,3,83,5,360,14,242,25,273,7,1118,59,115,8,318,25,864,25,281,59,346,8,2100,138,174,9,698,47,972,33,222,52,286,7,2634,173,140,17,892,58,1103,36,188,74,241,7,2941,296,138,22,1131,103,1091,23,159,61,205,6,3232,1151,267,41,2622,252,2283,98,262,120,299,7,7405,1294,200,60,2736,246,724,83,164,65,165,6,5748,1283,137,41,1696,222,387,53,75,15,77,0,3996,1005,74,24,817,147,1213,30,92,64,89,4,3562,2547,203,78,3150,346,1149,110,183
509,8,4,0,6,0,4,3,3,0,12,0,42,8,0,0,8,0,7,0,4,0,9,0,38,4,3,0,8,0,9,0,0,0,13,0,40,0,0,0,3,0,3,0,7,0,13,0,26,14,5,0,12,0,16,0,24,0,66,0,135,18,7,0,24,4,30,0,34,3,54,0,181,30,18,0,39,6,69,3,48,11,106,9,333,25,48,5,106,7,176,3,88,16,109,0,575,61,66,13,254,18,270,15,109,31,121,7,970,88,74,6,325,19,300,15,72,12,74,0,998,93,61,5,358,29,316,19,66,22,50,8,1015,138,43,13,422,33,253,5,48,20,43,3,1029,394,85,17,721,65,371,39,60,39,51,10,1853,347,49,18,601,63,122,23,31,19,17,0,1288,263,26,13,322,39,46,11,8,3,17,0,746,170,8,10,116,28,112,9,6,16,11,0,489,326,32,20,393,48,97,14,16
510,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,9,0,31,0,36,0,0,0,0,0,3,0,0,0,17,0,21,3,3,0,0,0,3,0,11,3,132,0,159,0,3,0,3,0,14,0,12,3,80,3,121,0,4,0,6,0,32,3,19,3,110,3,184,9,14,3,12,0,56,0,23,4,101,4,223,11,17,0,28,5,90,0,35,5,75,0,262,21,8,0,61,4,89,4,14,7,30,0,249,29,12,3,84,6,100,3,14,6,17,0,288,54,11,8,126,3,135,3,10,11,18,3,384,202,41,14,325,30,529,13,41,49,26,9,1271,254,24,19,398,51,114,20,12,13,0,0,898,295,17,19,256,47,45,18,0,10,3,0,716,208,8,11,101,48,392,11,10,32,8,8,826,660,28,30,606,105,243,24,22
