UCL_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
UCL122161,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122165,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL122166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122167,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL131777,25,25,20,10,15,8,32,906,24,584,862,392,87,35,40,11,0,0,15,14,25,4,144,2241,0,17,3,11,19,37,73,38,13,13,3,3,15,4,14,267,0,0,0,11,25,50,86,34,3,0,7,3,7,8,19,251,0,25,72,188,109,152,88,28,4,3,3,13,8,0,52,743,9,4,73,106,86,51,37,27,3,3,4,3,9,3,37,447,3,445,460,281,113,33,19,14,0,0,0,0,0,0,62,1422,0,526,520,190,160,68,130,53,4,7,5,7,7,3,61,1754,24,74,270,979,1551,1141,894,374,95,61,62,55,51,43,369,6055,0,4,0,14,11,16,19,8,8,3,4,3,5,5,5,108,0,0,5,39,147,224,176,199,47,43,61,66,58,18,66,1150,0,32,46,18,100,58,22,7,3,5,0,5,3,0,17,324,0,3,34,56,19,35,37,17,7,3,3,7,0,0,15,236
UCL179997,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL199994,0,0,3,0,4,14,7,45,0,3,6,3,3,0,0,0,0,3,0,7,7,6,8,49,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,12,0,0,0,0,0,0,4,5,0,4,0,3,9,3,8,39,0,0,3,8,8,7,7,5,0,0,0,0,0,0,3,33,0,0,0,0,5,3,7,8,0,0,0,0,4,4,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,6,3,0,0,0,3,0,0,0,0,4,8,3,48,0,0,4,15,51,42,56,30,3,6,0,4,14,3,84,324,0,0,0,0,0,0,0,0,0,0,0,3,4,23,0,32,0,0,0,0,5,21,4,3,0,3,3,3,14,16,12,89,0,0,0,0,4,3,0,0,0,0,0,0,3,0,4,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13
UCL201001,918,814,549,399,424,241,300,12599,329,12969,24815,12596,1756,792,958,894,311,573,742,731,613,334,2952,61376,3,71,63,163,338,876,2062,1320,263,350,321,464,551,446,471,7762,0,0,6,58,317,889,3172,4065,760,773,796,831,871,774,664,13979,5,114,462,3100,3594,3134,2224,1466,226,246,290,272,246,111,661,16156,36,79,486,2087,5244,8380,8088,7704,1624,1948,2214,2505,3096,2372,1360,47223,35,3646,5702,2895,1082,320,204,126,17,18,11,17,16,4,556,14657,20,3389,3397,939,854,402,648,509,123,109,115,141,129,128,387,11293,172,320,963,3358,7774,9556,16988,12314,4132,4606,3783,3053,2870,1717,2655,74261,0,15,21,133,245,893,2691,4184,1354,2177,2195,2117,2039,1193,499,19763,9,17,69,570,3857,10379,7431,9172,1569,1920,2077,1963,2058,1278,1110,43481,184,1475,1635,930,3527,3023,963,463,95,100,105,115,143,59,325,13141,29,32,172,596,996,1834,3771,2896,544,688,685,764,989,728,361,15075
UCL203001,13,12,16,8,15,0,10,334,6,324,515,219,41,14,15,14,0,5,10,5,9,11,65,1251,0,0,0,0,0,4,34,21,10,3,4,6,5,3,6,99,0,0,0,0,0,14,27,37,9,6,15,4,5,7,8,143,0,0,3,14,16,8,4,7,4,3,0,0,0,3,3,76,3,0,10,25,38,69,61,72,20,30,18,31,21,14,15,431,0,42,37,21,0,5,0,0,0,0,0,0,0,0,3,113,0,449,271,47,28,14,26,9,6,0,0,0,0,3,47,908,3,12,18,119,236,272,367,190,55,49,31,32,21,20,58,1486,0,0,3,0,9,8,15,85,21,53,76,25,56,11,17,378,0,0,5,11,88,176,166,201,35,37,40,34,52,32,32,904,0,62,80,24,75,47,10,3,0,3,3,0,0,0,27,348,0,3,0,22,15,32,35,53,3,3,0,10,9,4,7,203
UCL211001,0,0,0,0,0,0,0,34,0,21,23,6,0,0,0,3,0,0,0,0,0,0,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,5,0,4,3,0,0,0,0,20,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,6,7,3,3,3,0,0,0,0,4,0,3,31,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,9,0,51,51,4,7,0,3,0,0,0,0,3,0,0,3,131,0,3,9,29,55,67,46,42,9,6,0,3,6,3,15,299,0,0,0,0,0,0,0,13,0,8,0,0,5,5,0,28,0,0,0,0,14,24,16,51,11,39,22,3,5,7,14,214,0,8,7,4,4,3,0,4,0,0,0,0,0,0,0,29,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9
UCL211002,3,3,3,0,0,0,5,122,0,55,62,18,3,4,5,9,0,0,0,0,0,0,11,167,0,3,0,4,6,4,28,19,0,3,0,0,0,0,3,79,0,0,0,0,3,0,13,14,0,0,0,0,3,0,3,38,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,12,3,0,6,14,19,22,32,42,10,3,3,5,9,3,3,180,0,10,16,18,3,0,0,0,0,0,0,0,0,0,3,53,0,230,174,34,14,4,5,0,0,0,0,0,5,0,21,493,0,10,29,80,115,117,134,72,17,38,21,17,11,9,31,706,0,0,0,0,0,0,16,28,0,3,8,3,3,3,0,65,0,0,0,4,25,53,49,78,31,51,40,21,29,9,22,402,0,12,7,0,8,9,0,0,0,3,0,0,0,0,4,52,0,0,3,6,3,7,8,14,0,0,0,0,3,0,0,51
UCL211003,0,6,0,3,0,0,7,117,3,27,44,22,0,4,0,6,0,0,0,0,0,0,8,120,0,0,0,0,0,0,5,7,3,0,3,0,0,0,4,30,0,0,0,0,0,3,13,10,8,3,6,0,3,4,0,51,0,0,0,0,3,5,4,3,0,0,0,0,0,0,0,17,0,0,4,14,24,22,26,24,3,7,0,4,7,8,14,148,0,6,6,4,3,0,0,0,0,0,0,0,0,0,3,31,0,79,52,11,14,3,3,3,0,3,5,0,0,0,11,175,3,0,15,59,131,106,121,81,17,14,15,0,12,0,27,594,0,0,0,0,0,0,15,27,0,3,8,0,3,0,0,61,0,0,0,3,22,56,51,72,20,9,24,19,29,17,20,352,0,11,5,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0,6,4,3,10,4,0,0,4,0,0,3,5,48
UCL211004,0,0,0,6,0,0,3,105,0,43,104,61,9,9,9,3,0,0,3,0,0,0,13,257,0,0,3,0,0,0,10,3,0,0,0,0,0,0,0,12,0,0,0,0,5,9,16,15,0,3,0,3,3,0,0,51,0,0,0,21,15,11,17,10,0,0,0,0,0,0,3,75,0,0,0,12,18,21,25,22,7,5,0,3,5,3,3,122,0,119,218,133,67,32,18,15,17,8,0,6,7,0,19,657,0,42,64,6,10,0,3,5,0,3,0,0,0,0,9,134,0,0,11,41,109,158,310,280,85,126,84,80,49,33,81,1453,0,0,0,0,4,7,27,58,5,9,14,0,5,3,3,142,0,0,0,4,53,105,139,295,19,30,41,49,58,14,21,830,0,7,3,8,40,38,8,9,0,0,3,0,0,0,6,124,0,0,0,8,5,7,19,10,0,0,0,0,5,0,0,58
UCL212001,0,0,0,0,3,0,0,27,11,107,139,57,9,3,0,0,6,3,3,0,4,0,39,376,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,24,0,0,0,0,0,0,19,5,0,0,0,0,0,13,18,56,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,8,18,9,5,10,12,34,53,29,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,15,0,3,3,0,4,0,0,3,0,0,0,5,59,0,0,3,15,37,49,91,28,9,5,27,0,9,3,4,291,0,0,0,0,0,0,4,7,5,11,0,3,7,3,0,43,0,0,0,0,4,27,25,44,10,4,13,20,10,10,0,176,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
UCL212002,9,0,0,0,3,0,0,57,13,184,217,98,16,0,3,4,0,0,0,3,3,3,32,572,0,0,0,0,0,0,7,0,0,0,0,5,0,0,3,12,0,0,0,0,0,3,0,13,3,0,0,0,0,3,0,25,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,0,0,4,14,3,29,31,9,13,8,29,26,19,12,188,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,12,0,47,55,6,6,0,3,0,0,0,0,0,0,0,3,122,0,3,7,32,62,59,121,76,14,26,30,29,16,4,27,508,0,0,0,0,0,0,9,44,18,26,65,23,24,14,0,223,0,0,0,0,23,41,50,60,19,35,22,20,25,20,12,321,0,4,0,7,3,4,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,20
UCL212003,11,4,0,0,0,0,3,127,0,47,67,45,5,3,11,3,0,0,0,0,3,0,10,201,0,0,0,0,0,0,6,0,0,4,0,0,3,0,0,21,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,15,0,0,0,10,3,3,7,4,0,0,0,0,0,0,0,26,0,0,3,5,17,16,16,0,5,0,3,0,4,0,0,70,0,37,65,39,11,0,7,4,0,0,0,0,0,0,6,168,0,47,37,5,10,3,3,3,0,0,0,0,0,0,3,113,3,4,6,30,80,83,150,106,32,18,21,10,19,13,18,575,0,0,0,0,0,3,18,10,0,10,0,9,0,0,0,53,0,0,3,12,15,48,61,37,12,3,3,13,15,0,9,230,0,9,7,6,14,3,8,5,0,0,0,0,0,0,0,55,0,0,4,3,0,6,12,0,0,0,0,0,0,0,0,31
UCL212004,6,0,0,0,0,0,0,53,0,34,79,27,5,0,0,0,0,0,0,0,0,0,7,156,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,18,0,0,0,0,4,0,0,9,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,6,8,3,0,5,8,0,3,0,44,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,85,58,9,9,8,7,0,0,0,0,0,0,0,3,180,0,4,7,16,56,37,52,26,12,12,7,9,6,0,9,254,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,16,27,20,20,0,0,3,10,5,9,6,128,0,9,0,0,8,11,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,6,0,0,3,3,4,0,0,0,12
UCL212005,0,0,0,5,0,0,3,64,0,8,8,3,0,0,3,0,3,0,0,0,0,0,0,25,0,0,0,0,0,0,4,3,0,3,0,0,5,0,4,20,0,0,0,0,0,0,14,9,3,0,3,16,17,22,20,97,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,3,3,6,0,0,0,0,6,5,0,40,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,18,0,37,32,4,3,0,4,3,0,0,0,0,0,0,0,88,0,0,0,23,47,54,93,56,13,20,13,5,13,3,11,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,17,17,29,9,7,3,3,3,7,3,111,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,12
UCL213001,0,0,3,0,0,0,0,42,0,18,16,17,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,18,0,20,23,10,8,3,0,0,0,0,0,0,0,0,6,69,0,13,27,3,12,0,5,0,0,3,0,0,0,0,6,73,0,3,0,16,32,43,66,26,18,7,3,0,0,0,10,237,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,14,10,0,0,3,0,0,0,0,43,0,0,0,0,5,3,3,3,0,0,0,0,0,0,0,21,0,0,0,3,0,0,3,12,0,3,0,0,0,0,0,17
UCL213002,0,0,0,0,0,0,0,13,0,25,22,0,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,9,0,0,0,16,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17,25,6,4,0,0,0,0,0,0,0,0,0,0,57,0,3,5,16,25,18,30,10,3,3,0,0,0,0,7,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,15,6,8,0,9,9,10,8,3,3,84,0,0,3,0,3,3,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
UCL213003,0,0,0,0,0,0,0,4,0,22,18,3,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,11,17,0,3,0,0,3,0,0,0,0,0,0,0,33,0,0,6,8,22,14,19,12,4,10,4,6,0,0,14,116,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,10,10,9,0,0,0,3,6,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL213004,0,0,0,0,0,0,0,20,0,14,8,5,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,43,37,8,13,3,0,0,0,4,0,0,0,0,3,110,0,3,0,8,28,23,32,11,6,5,0,3,0,0,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,13,0,0,0,0,4,0,7,46,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
UCL213005,0,0,0,0,0,0,0,33,0,11,25,6,4,0,3,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,0,0,17,0,10,14,3,0,0,0,0,0,0,0,0,0,0,0,25,0,31,22,13,0,0,0,0,0,0,0,0,0,0,6,74,0,0,8,12,26,25,24,14,9,3,3,0,0,0,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,0,0,0,3,0,0,0,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,8
UCL213006,4,3,0,0,0,0,3,32,3,12,3,3,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,6,0,3,0,0,0,0,0,0,0,0,0,5,32,0,0,4,10,20,22,41,17,3,3,3,4,4,4,5,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,14,7,7,5,6,8,0,62,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
